id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,NUMROOMS,NUMBEDS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE,ItemDesc_norm,cluster,material_key
14700,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"MTP/MPO 12-Fiber OM4 Trunk, 20m",FIBER_MTP12_20M,119,EA,119,EA,26403.535,3142020.665,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 20m,13,Cables
14701,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,Chatsworth GF-Series 45U 600x1000mm Enclosed Rack,RACK_CPI_45U,95,EA,95,EA,150042.82,14254067.9,3/1/2019 0:00,3/22/2027 0:00,22709546010,chatsworth gf-series 45u 600x1000mm enclosed rack,19,Electrical Equipment
14702,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,APC 0U Basic PDU 30A 208V (C13/C19 mix),PDU_APC_BASIC_30A,91,EA,91,EA,26361.785,2398922.435,3/1/2019 0:00,3/22/2027 0:00,22709546010,apc 0u basic pdu 30a 208v c13/c19 mix,0,Electrical Equipment
14703,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Cable Ladder Tray, 10ft section",LADDER_10FT,125,EA,125,EA,16943.82,2117977.5,3/1/2019 0:00,3/22/2027 0:00,22709546010,cable ladder tray 10ft section,15,Cables
14704,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,Li-ion UPS Battery Energy Storage (per kWh),UPS_BATT_KWH,413,kWh,413,kWh,34049.63,14062497.19,3/1/2019 0:00,3/22/2027 0:00,22709546010,li-ion ups battery energy storage per kwh,18,Electrical Equipment
14705,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,2356,EA,2356,EA,682.195,1607251.42,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14706,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"MTP/MPO 12-Fiber OM4 Trunk, 10m",FIBER_MTP12_10M,125,EA,125,EA,15817.405,1977175.625,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 10m,13,Cables
14707,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Fiber Patch Panel 24-Port LC, 1U",PP_FIBER_24LC,70,EA,70,EA,50126.72,3508870.4,3/1/2019 0:00,3/22/2027 0:00,22709546010,fiber patch panel 24-port lc 1u,14,Cables
14708,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,Li-ion UPS Battery Energy Storage (per kWh),UPS_BATT_KWH,359,kWh,359,kWh,29340.23,10533142.57,3/1/2019 0:00,3/22/2027 0:00,22709546010,li-ion ups battery energy storage per kwh,18,Electrical Equipment
14709,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,2651,EA,2651,EA,814.96,2160458.96,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14710,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Horizontal Cable Manager, 2U",HORIZ_MANAGER_2U,182,EA,182,EA,4999.98,909996.36,3/1/2019 0:00,3/22/2027 0:00,22709546010,horizontal cable manager 2u,14,Cables
14711,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,Cage Nut & Screw Kit (pack of 50),CAGE_NUT_KIT,1022,EA,1022,EA,3201.39,3271820.58,3/1/2019 0:00,3/22/2027 0:00,22709546010,cage nut screw kit pack of 50,15,Hardware & Fasteners
14712,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,Raritan PX3 0U Metered PDU 30A 208V,PDU_RARITAN_PX3,108,EA,108,EA,113332.045,12239860.86,3/1/2019 0:00,3/22/2027 0:00,22709546010,raritan px3 0u metered pdu 30a 208v,0,Electrical Equipment
14713,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"APC 0U Switched PDU 30A 208V (24xC13,6xC19)",PDU_APC_SW_30A,111,EA,111,EA,152577.045,16936052,3/1/2019 0:00,3/22/2027 0:00,22709546010,apc 0u switched pdu 30a 208v 24xc13 6xc19,0,Electrical Equipment
14714,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"MTP/MPO 12-Fiber OM4 Trunk, 20m",FIBER_MTP12_20M,89,EA,89,EA,20381.515,1813954.835,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 20m,13,Cables
14715,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,Aisle Containment Roof Panel Module,CONTAIN_ROOF,24,EA,24,EA,56771.65,1362519.6,3/1/2019 0:00,3/22/2027 0:00,22709546010,aisle containment roof panel module,14,Electrical Equipment
14716,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Rack Blanking Panels, 1U (pack of 10)",BLANKING_PANELS,4,EA,4,EA,6437.015,25748.06,3/1/2019 0:00,3/22/2027 0:00,22709546010,rack blanking panels 1u pack of 10,19,Electrical Equipment
14717,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Vertical Cable Manager, 0U",VERT_MANAGER_0U,4,EA,4,EA,8167.135,32668.54,3/1/2019 0:00,3/22/2027 0:00,22709546010,vertical cable manager 0u,0,Cables
14718,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Rack Blanking Panels, 1U (pack of 10)",BLANKING_PANELS,4,EA,4,EA,4074.8,16299.2,3/1/2019 0:00,3/22/2027 0:00,22709546010,rack blanking panels 1u pack of 10,19,Electrical Equipment
14719,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Vertical Cable Manager, 0U",VERT_MANAGER_0U,4,EA,4,EA,18241.41,72965.64,3/1/2019 0:00,3/22/2027 0:00,22709546010,vertical cable manager 0u,0,Cables
14720,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Rack Blanking Panels, 1U (pack of 10)",BLANKING_PANELS,4,EA,4,EA,5517.68,22070.72,3/1/2019 0:00,3/22/2027 0:00,22709546010,rack blanking panels 1u pack of 10,19,Electrical Equipment
14721,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-06,6/18/2021 0:00,988235308.1,"Horizontal Cable Manager, 2U",HORIZ_MANAGER_2U,7,EA,7,EA,6350.175,44451.225,3/1/2019 0:00,3/22/2027 0:00,22709546010,horizontal cable manager 2u,14,Cables
14722,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Raised Access Floor, Installed (per SF)",RAISED_FLOOR_SF,2037,SF,2037,SF,6897.935,14051093.6,3/1/2019 0:00,3/22/2027 0:00,22709546010,raised access floor installed per sf,7,Flooring
14723,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 12-Fiber OM4 Trunk, 10m",FIBER_MTP12_10M,178,EA,178,EA,21026.97,3742800.66,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 10m,13,Cables
14724,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Air-Cooled Chiller Capacity (per ton),CHILLER_TON,1317,TON,1317,TON,51973.74,68449415.58,3/1/2019 0:00,3/22/2027 0:00,22709546010,air-cooled chiller capacity per ton,7,HVAC
14725,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 12-Fiber OM4 Trunk, 20m",FIBER_MTP12_20M,104,EA,104,EA,22837.25,2375074,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 20m,13,Cables
14726,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"CRAC Unit, Perimeter Precision HVAC, 20-ton",CRAC_20T,183,EA,183,EA,1223429.475,223887593.9,3/1/2019 0:00,3/22/2027 0:00,22709546010,crac unit perimeter precision hvac 20-ton,17,Steel
14727,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 24-Fiber OM4 Trunk, 30m",FIBER_MTP24_30M,72,EA,72,EA,43070.135,3101049.72,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 24-fiber om4 trunk 30m,13,Cables
14728,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,2651,EA,2651,EA,810.785,2149391.035,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14729,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,1964,EA,1964,EA,527.72,1036442.08,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14730,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,High-Flow Perforated Floor Tile,PERFORATED_TILE,77,EA,77,EA,20651.22,1590143.94,3/1/2019 0:00,3/22/2027 0:00,22709546010,high-flow perforated floor tile,7,Flooring
14731,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,High-Flow Perforated Floor Tile,PERFORATED_TILE,91,EA,91,EA,29957.295,2726113.845,3/1/2019 0:00,3/22/2027 0:00,22709546010,high-flow perforated floor tile,7,Flooring
14732,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Ladder Tray Splice/Support Kit,LADDER_SPLICE,48,EA,48,EA,2221.1,106612.8,3/1/2019 0:00,3/22/2027 0:00,22709546010,ladder tray splice/support kit,15,Misc
14733,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,2553,EA,2553,EA,772.375,1971873.375,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14734,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,High-Flow Perforated Floor Tile,PERFORATED_TILE,105,EA,105,EA,38832.51,4077413.55,3/1/2019 0:00,3/22/2027 0:00,22709546010,high-flow perforated floor tile,7,Flooring
14735,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 3ft, snagless",COPPER_CAT6A_3FT,3013,EA,3013,EA,442.55,1333403.15,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 3ft snagless,4,Cables
14736,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"InRow Cooling Unit, 30kW",INROW_30KW,48,EA,48,EA,888252.125,42636102,3/1/2019 0:00,3/22/2027 0:00,22709546010,inrow cooling unit 30kw,14,HVAC
14737,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 3ft, snagless",COPPER_CAT6A_3FT,3196,EA,3196,EA,478.455,1529142.18,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 3ft snagless,4,Cables
14738,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Aisle Containment Roof Panel Module,CONTAIN_ROOF,27,EA,27,EA,65292.825,1762906.275,3/1/2019 0:00,3/22/2027 0:00,22709546010,aisle containment roof panel module,14,Electrical Equipment
14739,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Air-Cooled Chiller Capacity (per ton),CHILLER_TON,1220,TON,1220,TON,48296.4,58921608,3/1/2019 0:00,3/22/2027 0:00,22709546010,air-cooled chiller capacity per ton,7,HVAC
14740,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,4-Post Open Frame 45U Rack,RACK_OPEN_45U,53,EA,53,EA,72909.695,3864213.835,3/1/2019 0:00,3/22/2027 0:00,22709546010,4-post open frame 45u rack,19,Electrical Equipment
14741,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 12-Fiber OM4 Trunk, 20m",FIBER_MTP12_20M,90,EA,90,EA,19708.505,1773765.45,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 20m,13,Cables
14742,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 3ft, snagless",COPPER_CAT6A_3FT,2465,EA,2465,EA,309.785,763620.025,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 3ft snagless,4,Cables
14743,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 3ft, snagless",COPPER_CAT6A_3FT,2739,EA,2739,EA,370.74,1015456.86,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 3ft snagless,4,Cables
14744,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,APC NetShelter SX 42U 600x1070mm Enclosed Rack,RACK_APC_42U,81,EA,81,EA,109328.22,8855585.82,3/1/2019 0:00,3/22/2027 0:00,22709546010,apc netshelter sx 42u 600x1070mm enclosed rack,19,Electrical Equipment
14745,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Ladder Tray Splice/Support Kit,LADDER_SPLICE,55,EA,55,EA,3312.445,182184.475,3/1/2019 0:00,3/22/2027 0:00,22709546010,ladder tray splice/support kit,15,Misc
14746,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,DCIM Monitoring License (per rack),DCIM_LICENSE,224,EA,224,EA,14609.16,3272451.84,3/1/2019 0:00,3/22/2027 0:00,22709546010,dcim monitoring license per rack,19,Electrical Equipment
14747,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"APC 0U Switched PDU 30A 208V (24xC13,6xC19)",PDU_APC_SW_30A,92,EA,92,EA,143989.905,13247071.26,3/1/2019 0:00,3/22/2027 0:00,22709546010,apc 0u switched pdu 30a 208v 24xc13 6xc19,0,Electrical Equipment
14748,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 12-Fiber OM4 Trunk, 20m",FIBER_MTP12_20M,119,EA,119,EA,26413.555,3143213.045,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 20m,13,Cables
14749,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Aisle Containment Roof Panel Module,CONTAIN_ROOF,21,EA,21,EA,43494.315,913380.615,3/1/2019 0:00,3/22/2027 0:00,22709546010,aisle containment roof panel module,14,Electrical Equipment
14750,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Raised Access Floor, Installed (per SF)",RAISED_FLOOR_SF,1472,SF,1472,SF,3852.69,5671159.68,3/1/2019 0:00,3/22/2027 0:00,22709546010,raised access floor installed per sf,7,Flooring
14751,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 7ft, snagless",COPPER_CAT6A_7FT,3449,EA,3449,EA,561.955,1938182.795,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 7ft snagless,4,Cables
14752,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Horizontal Cable Manager, 2U",HORIZ_MANAGER_2U,146,EA,146,EA,4984.115,727680.79,3/1/2019 0:00,3/22/2027 0:00,22709546010,horizontal cable manager 2u,14,Cables
14753,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 12-Fiber OM4 Trunk, 10m",FIBER_MTP12_10M,143,EA,143,EA,16733.4,2392876.2,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 10m,13,Cables
14754,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,High-Flow Perforated Floor Tile,PERFORATED_TILE,71,EA,71,EA,18992.91,1348496.61,3/1/2019 0:00,3/22/2027 0:00,22709546010,high-flow perforated floor tile,7,Flooring
14755,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"MTP/MPO 12-Fiber OM4 Trunk, 20m",FIBER_MTP12_20M,104,EA,104,EA,24499.735,2547972.44,3/1/2019 0:00,3/22/2027 0:00,22709546010,mtp/mpo 12-fiber om4 trunk 20m,13,Cables
14756,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"APC 0U Switched PDU 30A 208V (24xC13,6xC19)",PDU_APC_SW_30A,92,EA,92,EA,143855.47,13234703.24,3/1/2019 0:00,3/22/2027 0:00,22709546010,apc 0u switched pdu 30a 208v 24xc13 6xc19,0,Electrical Equipment
14757,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,High-Flow Perforated Floor Tile,PERFORATED_TILE,84,EA,84,EA,24644.19,2070111.96,3/1/2019 0:00,3/22/2027 0:00,22709546010,high-flow perforated floor tile,7,Flooring
14758,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 7ft, snagless",COPPER_CAT6A_7FT,3395,EA,3395,EA,543.585,1845471.075,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 7ft snagless,4,Cables
14759,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 7ft, snagless",COPPER_CAT6A_7FT,2641,EA,2641,EA,348.195,919582.995,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 7ft snagless,4,Cables
14760,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,DCIM Monitoring License (per rack),DCIM_LICENSE,224,EA,224,EA,15256.285,3417407.84,3/1/2019 0:00,3/22/2027 0:00,22709546010,dcim monitoring license per rack,19,Electrical Equipment
14761,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,2651,EA,2651,EA,815.795,2162672.545,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14762,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 3ft, snagless",COPPER_CAT6A_3FT,2694,EA,2694,EA,367.4,989775.6,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 3ft snagless,4,Cables
14763,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Chatsworth GF-Series 45U 600x1000mm Enclosed Rack,RACK_CPI_45U,95,EA,95,EA,147424.26,14005304.7,3/1/2019 0:00,3/22/2027 0:00,22709546010,chatsworth gf-series 45u 600x1000mm enclosed rack,19,Electrical Equipment
14764,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"InRow Cooling Unit, 30kW",INROW_30KW,48,EA,48,EA,1427888.41,68538643.68,3/1/2019 0:00,3/22/2027 0:00,22709546010,inrow cooling unit 30kw,14,HVAC
14765,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Li-ion UPS Battery Energy Storage (per kWh),UPS_BATT_KWH,373,kWh,373,kWh,30453.285,11359075.31,3/1/2019 0:00,3/22/2027 0:00,22709546010,li-ion ups battery energy storage per kwh,18,Electrical Equipment
14766,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,DCIM Monitoring License (per rack),DCIM_LICENSE,10,EA,10,EA,12363.01,123630.1,3/1/2019 0:00,3/22/2027 0:00,22709546010,dcim monitoring license per rack,19,Electrical Equipment
14767,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Ladder Tray Splice/Support Kit,LADDER_SPLICE,8,EA,8,EA,2905.8,23246.4,3/1/2019 0:00,3/22/2027 0:00,22709546010,ladder tray splice/support kit,15,Misc
14768,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cable Ladder Tray, 10ft section",LADDER_10FT,3,EA,3,EA,13697.34,41092.02,3/1/2019 0:00,3/22/2027 0:00,22709546010,cable ladder tray 10ft section,15,Cables
14769,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,Ladder Tray Splice/Support Kit,LADDER_SPLICE,8,EA,8,EA,3113.715,24909.72,3/1/2019 0:00,3/22/2027 0:00,22709546010,ladder tray splice/support kit,15,Misc
14770,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cable Ladder Tray, 10ft section",LADDER_10FT,3,EA,3,EA,12206.03,36618.09,3/1/2019 0:00,3/22/2027 0:00,22709546010,cable ladder tray 10ft section,15,Cables
14771,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-07,11/6/2021 0:00,605902681.6,"Cat6A Patch Cord 14ft, snagless",COPPER_CAT6A_14FT,9,EA,9,EA,549.43,4944.87,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 14ft snagless,4,Cables
14772,A0-0547,30,Tiruchirappalli,Tamil Nadu,India,Future Tech,Data Center,235000,7,0,100,A0-0001-INV-08,3/26/2022 0:00,6090987809,"Cat6A Patch Cord 7ft, snagless",COPPER_CAT6A_7FT,3773,EA,3773,EA,635.435,2397496.255,3/1/2019 0:00,3/22/2027 0:00,22709546010,cat6a patch cord 7ft snagless,4,Cables
