id,PROJECTNUMBER,MW,PROJECT_CITY,STATE,PROJECT_COUNTRY,CORE_MARKET,PROJECT_TYPE,SIZE_BUILDINGSIZE,NUMFLOORS,NUMROOMS,NUMBEDS,invoiceId,invoiceDate,invoiceTotal,ItemDescription,MasterItemNo,QtyShipped,UOM,ExtendedQuantity,PriceUOM,UnitPrice,ExtendedPrice,CONSTRUCTION_START_DATE,SUBSTANTIAL_COMPLETION_DATE,REVISED_ESTIMATE
5107,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1092,1/9/2024,992648,"6"" x 10' Flat Strap 16ga 54mil",56907,100,PC,1,ML,126753,126753,7/12/2021 0:00,11/1/2024 17:00,14191958070
8383,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1951,2/26/2023,2547963.255,"2-1/2"" x 12' Stud 2"" Flange 16ga
LAST PUNCH OUT 2 8'",59988,14,PC,0.168,ML,138192.5,23216.34,11/19/2019 0:00,1/24/2025 12:00,15539779791
13247,A0-0327,,Coimbatore,Tamil Nadu,India,Wellness,Health Center,300,,,,B0-3732,11/5/2024,35912.515,500' Hamilton Wallboard Jt Blue Tape 10/bx,62274,2,RL,2,RL,417.5,835,11/11/2024 0:00,12/10/2024 0:00,10648755
5235,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-1110,1/4/2024,58825.75,"1-5/8"" x 10' Stud 1-1/4"" Flange 20ga EQ",60899,80,PC,0.8,ML,31646.5,25317.2,9/1/2020 0:00,4/5/2024 0:00,1642865619
8588,A0-0217,,Kolkata,West Bengal,India,Enterprise,Workspace,300000,,,,B0-2016,2/27/2023,38794.935,"3-5/8"" x 10' Slotted Slip Track 2-1/2"" Leg 20ga 30mil",60938,25,PC,0.25,ML,145707.5,36426.875,6/21/2022 0:00,9/27/2023 12:00,3572485583
12724,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3537,8/16/2024,96741.43,"6"" x 10' Flat Strap 16ga 54mil",56907,5,PC,0.05,ML,157230.5,7861.525,8/15/2022 0:00,1/21/2025 0:00,23204555261
7749,A0-0044,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,50000,,,,B0-1753,6/11/2024,364150.18,"#6 x 1-1/4"" Grabber Scavenger Head Drivall Self Drill
Point 8M",37949,1,BX,1,BX,8412.625,8412.625,12/16/2022 0:00,12/31/2024 0:00,1047313632
1464,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0328,6/29/2023,293825.645,"16"" R-TEC SDS MAX ROTARY HAMMER BULL
POINT BOSCH",64118,1,EA,,,1592.345,1592.345,4/11/2022 0:00,9/17/2024 12:00,7554544515
3108,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0632,7/10/2023,181804.55,"GoldBond Multi-Use Mud 5 Gallon
Can Red",58211,2,can,2,,1983.125,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
377,A0-0022,,Salem,Tamil Nadu,India,Wellness,Health Center,1063821,,,144,B0-0105,11/10/2023,89654.785,"1-1/2""X4'X8' ST100 SCOREBOARD STYROFOAM
DUPONT",64485,14,,,,3723.265,52125.71,7/12/2024 0:00,2/4/2028 0:00,57913127064
8388,A0-0219,,Indore,Madhya Pradesh,India,Misc Market,Learning Hub,40000,2,0,0,B0-1952,2/10/2023,204582.515,"4"" x 12' ProX Header 4-1/4"" Flange 16ga 54mil",61427,1,PC,0.012,ML,544754,6537.215,12/14/2021 0:00,11/17/2023 12:00,3600136735
10213,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2556,7/7/2023,124321.48,"3-5/8"" x 10' Track 1-1/2"" Leg 18ga",50892,20,PC,0.2,ML,119739,23947.8,2/3/2020 0:00,10/31/2025 0:00,34925565107
2217,A0-0075,,Mumbai,Maharashtra,India,Wellness,Health Center,750,0,0,0,B0-0481,5/10/2023,100885.535,"Arm 2x2x5/8 Cortega Sqr. Lay-in
15/16"" 64sf/ct",63830,2,CTN,128,,67050.5,,2/6/2023 0:00,6/16/2023 12:00,34491903.62
3711,A0-0068,,Visakhapatnam,Andhra Pradesh,India,Enterprise,Critical Ops,265850,0,0,0,B0-0501,6/28/2023,142835.935,"5/8"" Densglass Sheathing 4' x 8'",53580,23,pcs,736,,95190,,9/12/2022 0:00,10/2/2023 0:00,4131524341
11687,A0-0189,,Vadodara,Gujarat,India,Enterprise,Workspace,114807,4,,,B0-3127,11/16/2023,28006.735,National Quick Set Lite 20 Min 18# Bag,55228,10,BG,10,BG,1022.875,10228.75,6/1/2023 0:00,1/18/2024 17:00,1730968970
12846,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3589,8/28/2024,222247.775,"1/2"" x 4' x 8' Lightweight Drywall",32043,10,PC,0.32,MS,38827.5,12424.8,8/15/2022 0:00,1/21/2025 0:00,23204555261
12385,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3380,6/25/2024,319071.87,"5/8"" x 4' x 10' CT M2Tech Type X",63303,156,PC,6.24,MS,48012.5,299598,8/15/2022 0:00,1/21/2025 0:00,23204555261
7360,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1652,5/8/2024,270854.795,"0-7/8"" x 10' Furring / Hat Channel 18ga 43mil",61382,60,PC,0.6,ML,77404.5,46442.7,7/12/2021 0:00,11/1/2024 17:00,14191958070
8238,A0-0032,,Vadodara,Gujarat,India,Misc Market,Workspace,161000,,,,B0-1900,1/30/2023,335824.475,"1-1/2"" x 4' USG Fire Rated DW Suspension Cross
Tee 48/BX #",62176,12,CT,2.304,ML,80243.5,184880.69,1/17/2022 0:00,3/22/2024 17:00,9061994321
12249,A0-0020,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,1400000,2,,,B0-3329,6/6/2024,2965218.6,"6"" x 23' Stud 1-5/8"" Flange 20ga (33mil)",60485,288,PC,6.624,ML,101870,674786.88,6/13/2022 0:00,2/4/2026 0:00,1.34E+11
3681,A0-0058,,Mumbai,Maharashtra,India,Enterprise,Workspace,0,0,0,0,B0-0491,5/31/2023,67563.19,DeWalt DWV012 Paper Bags 5/Pk,62053,1,each,1,,3339.165,,5/22/2023 0:00,11/23/2023 12:00,83532899
7145,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1614,5/8/2024,186984.055,"2-1/2"" x 10' Stud 2"" Flange 16ga",59987,2,PC,0.02,ML,141783,2835.66,2/3/2020 0:00,10/31/2025 0:00,34925565107
11712,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3131,11/30/2023,291038.415,"12"" x 12' Flat Strap 16ga 54mil",65138,6,PC,0.072,ML,274381,19755.265,2/3/2020 0:00,10/31/2025 0:00,34925565107
2393,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0514,7/31/2023,153763.58,"3-5/8"" 20ga DW Track 10' w/1-1/4"" Leg",61206,14,pcs,140,,61122,,2/27/2023 0:00,11/30/2023 0:00,169152463
3609,A0-0075,,Mumbai,Maharashtra,India,Wellness,Health Center,750,0,0,0,B0-0477,5/25/2023,848430.14,"Arm 2x2x5/8 Clean Room FL Border
Sq L// 48sf/ct",63802,5,CTN,240,,877585,,2/6/2023 0:00,6/16/2023 12:00,34491903.62
2485,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0527,8/10/2023,137815.08,"2-1/2"" 20ga DW Stud 10'",61186,50,pcs,500,,52521.5,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
9254,A0-0161,,Coimbatore,Tamil Nadu,India,Tertiary Learning,Misc Build,34000,2,,,B0-2270,5/3/2023,534010.89,"3-5/8"" x 12'10"" Stud 1-1/4"" Flange 20ga 33mil G90",66463,30,PC,0.385,ML,74231.5,28578.71,9/1/2020 0:00,4/5/2024 0:00,1642865619
8072,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1843,1/31/2023,2832176.38,"6"" x 10' Track 1-1/2"" Leg 20ga 33mil",50899,54,PC,0.54,ML,107047,57805.38,11/19/2019 0:00,1/24/2025 12:00,15539779791
8294,A0-0115,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,988000,,,,B0-1919,2/10/2023,1693236.38,"3/4"" x 2' x 2' USG Mars Healthcare SQ 48SF White
12/CT",59814,46,CT,2.208,MS,171404.625,378461.245,7/15/2021 0:00,12/20/2024 12:00,92837749723
2047,A0-0070,,Mumbai,Maharashtra,India,Enterprise,Workspace,9000,0,0,0,B0-0454,3/28/2023,159940.91,"3-5/8"" 20ga DW Track 10' w/1-1/4"" Leg",61206,4,pcs,40,,65464,,3/22/2023 0:00,5/25/2023 12:00,24095235.95
9594,A0-0276,,Surat,Gujarat,India,Enterprise,Workspace,1000,,,,B0-2390,5/24/2023,24122.315,250' USG Joint Tape 20/bx,42172,2,RL,2,RL,313.125,626.25,3/20/2023 0:00,4/5/2023 0:00,2826976
1255,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0272,5/22/2023,70933.25,"18V LXT LITHIUM-ION CORDLESS 4'
CONCRETE VIBRATOR KIT (5.0AH) MAKITA
SERIAL NUMBER: 90967A",63128,1,,,,52464.72,52464.72,9/6/2022 0:00,8/15/2024 0:00,9895473728
953,A0-0025,,Jaipur,Rajasthan,India,Bio Innovation,R&amp;D Laboratories,249000,5,,,B0-0199,3/23/2023,35671.2,"2MIL 50""X200' CLEAR POLYFILM VISQUEEN
SOLD/ROLL",62981,2,,,,1627.415,3254.83,2/14/2022 0:00,10/17/2024 0:00,7645779545
3547,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0461,4/4/2023,71043.47,"1/2"" Cement Board 4'x 8'",61303,10,pcs,320,,97862,,10/19/2020 0:00,7/10/2023 12:00,12657755648
10559,A0-0248,,Ranchi,Jharkhand,India,Wellness,Ambulatory Care,12866,,,,B0-2686,7/26/2023,32181.735,"5/8"" x 4' x 9' Type X Drywall",61289,20,PC,0.72,MS,42167.5,30360.6,2/20/2023 0:00,10/3/2023 12:00,140673285
3326,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0418,2/24/2023,1353556.71,FRP White End Cap 10',63799,35,PCS,35,,432.53,,10/19/2020 0:00,7/10/2023 12:00,12657755648
7361,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1652,5/8/2024,270854.795,"6"" x 10' Track 1-1/2"" Leg 18ga (43mil)",50919,10,PC,0.1,ML,144288,14428.8,7/12/2021 0:00,11/1/2024 17:00,14191958070
7054,A0-0163,,Kochi,Kerala,India,Wellness,Health Center,19500,,,,B0-1601,4/23/2024,197627.8,"3-5/8"" x 10' Stud 1-1/4"" Flange 20ga EQ",60009,20,PC,0.2,ML,64712.5,12942.5,5/26/2023 0:00,5/2/2025 8:00,714978787.5
11206,A0-0020,,Chandigarh,Chandigarh,India,Future Tech,Critical Ops,1400000,2,,,B0-2924,10/6/2023,3014122.045,"3-5/8"" × 12'5"" Stud 1-5/8"" Flange 20ga 33mil",60420,60,PC,0.745,ML,80911.5,60279.485,6/13/2022 0:00,2/4/2026 0:00,1.34E+11
1719,A0-0001,,Tiruchirappalli,Tamil Nadu,India,Wellness,Health Center,235000,7,0,100,B0-0394,2/2/2024,-18055.205,"LG LIME/BLACK CL3 RIPSTOP FLEECE BOMBER
JACKET KISHIGO
REFERENCE INVOICE# 50025336426",58138,,,,,6244.965,-6244.965,3/1/2019 0:00,3/22/2027 0:00,27186447466
10192,A0-0154,,Pune,Maharashtra,India,Wellness,Ambulatory Care,400000,0,0,73,B0-2541,6/30/2023,279081.215,"1-1/2"" x 1-1/2"" x 10' Angle 14ga 68mil",61328,10,PC,0.1,ML,62708.5,6270.85,10/1/2021 0:00,12/31/2025 0:00,43218949493
9579,A0-0249,,Vadodara,Gujarat,India,Tertiary Learning,R&amp;D Laboratories,3165,1,,,B0-2383,5/24/2023,9954.87,USG Acoustical Sealant 29oz 12/bx,66750,8,TB,8,TB,964.425,7715.4,1/1/2023 0:00,8/31/2024 0:00,483032857.4
9122,A0-0032,,Vadodara,Gujarat,India,Misc Market,Workspace,161000,,,,B0-2218,4/18/2023,33124.45,"1-1/2"" x 4' USG Fire Rated DW Suspension Cross
Tee 48/BX #",62176,2,CT,0.384,ML,80243.5,30813.17,1/17/2022 0:00,3/22/2024 17:00,9061994321
2883,A0-0073,,Jodhpur,Rajasthan,India,Wellness,Health Center,120000,3,0,60,B0-0601,5/22/2023,13920.285,"3/4"" Rated Sheathing 4'x 8' CDX",63660,2,pcs,64,,115814.5,,5/3/2021 0:00,9/8/2023 12:00,6223919374
10336,A0-0288,,Nashik,Maharashtra,India,Enterprise,Workspace,3360,,,,B0-2596,7/8/2023,10566.09,12' Hanger Wire 12ga with Clip / Pin 100/BD,43460,1,BD,1,BD,8350,8350,2/21/2023 0:00,9/12/2023 12:00,326935081.7
9664,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2411,3/7/2023,4593467.765,"3-5/8"" ProX Header Clip 16ga (54mil)",61506,12,EA,12,EA,125.25,1503,11/19/2019 0:00,1/24/2025 12:00,15539779791
4740,A0-0131,,Chandigarh,Chandigarh,India,Wellness,Health Center,496000,5,,166,B0-0906,1/5/2023,,"MOUNTING BRACKET KIT,2 1/4""",62701,14,,,,883.43,,12/7/2020 0:00,5/1/2032 0:00,7303581940
2933,A0-0055,,Aurangabad,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,7500,,,,B0-0610,11/28/2023,46339.995,"1 1/4"" Metal Corner Bead 9'",64551,56,PCS,504,,32064,,5/25/2023 0:00,6/4/2024 17:00,307613078.2
5268,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-1115,1/18/2024,1105773.8,"3-5/8"" x 10' Stud 1-5/8"" Flange 18ga Unpunched",60533,100,PC,1,ML,114144.5,114144.5,7/12/2021 0:00,11/1/2024 17:00,14191958070
3693,A0-0076,,Kolhapur,Maharashtra,India,Bio Innovation,Pharma Synth,2800,0,0,0,B0-0496,7/31/2023,102574.74,"Arm 2x2x5/8 Dune Humigua rd
Square Lay-in 64sf",63804,8,ctn,512,,114478.5,,5/5/2023 0:00,10/20/2023 12:00,59052536
2565,A0-0079,,Mumbai,Maharashtra,India,Enterprise,Workspace,6133,0,0,0,B0-0537,8/31/2023,65808.855,"Gold Bond All Purpose 5 Gallon Can
Black",65046,7,can,7,,1983.125,,5/30/2023 0:00,10/4/2023 12:00,184506781.2
11913,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3189,12/14/2023,2062838.275,"6"" x 10' Track 1-1/4"" Leg 16ga",51249,50,PC,0.5,ML,207915,103957.5,8/15/2022 0:00,1/21/2025 0:00,23204555261
11752,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-3148,11/21/2023,125033.735,"1/2"" x 10' Beadex Paper-Faced Tape-On L Corner
Bead 50/bx",62513,1,CT,0.5,ML,53857.5,26928.75,11/19/2019 0:00,1/24/2025 12:00,15539779791
12638,A0-0314,,Ranchi,Jharkhand,India,Tertiary Learning,Learning Hub,115000,,,,B0-3492,7/29/2024,21955.49,"1/2"" x 2' x 4' USG Sheetrock Lay-In Ceiling Panels
Firecode SQ 32SF White 4/CT #3270",59840,2,CT,0.064,MS,92515.495,5920.985,2/28/2024 0:00,3/2/2026 0:00,5607614844
1537,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0351,7/11/2023,53821.595,"18V LXT 4-1/2""/5"" LITHIUM-ION BRUSHLESS
CORDLESS PADDLE SWITCH CUT-OFF ANGLE
GRINDER WITH ELECTRIC BRAKE - TOOL
ONLY MAKITA
SERIAL NUMBER: 442778R",51969,1,,,,15799.035,15799.035,4/11/2022 0:00,9/17/2024 12:00,7554544515
1057,A0-0030,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,1046120,,,,B0-0236,4/25/2023,15966.035,"1/16""X1/8""X1/4"" SUPER SHIM 6PK MEADOW
BURKE",64057,39,,,,379.925,14817.075,6/1/2022 0:00,6/30/2025 0:00,34018793433
1147,A0-0009,,Jaipur,Rajasthan,India,Enterprise,Workspace,350000,4,,,B0-0251,5/8/2023,44165.655,"1/4""X4""X6"" SDS PLUS ROTARY HAMMER DRILL
BIT 25/PK BOSCH",64110,1,,,,6153.95,6153.95,9/6/2022 0:00,8/15/2024 0:00,9895473728
6835,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-1553,4/19/2024,169105.87,"4"" x 10' Track 1-1/4"" Leg 16ga",57491,2,PC,0.02,ML,148880.5,2977.61,12/5/2022 0:00,6/23/2025 0:00,22955715208
1938,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0435,3/4/2023,314537.82,FRP White Inside Corner 10',63786,10,PCS,10,,432.53,,10/19/2020 0:00,7/10/2023 12:00,12657755648
8102,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-1846,1/31/2023,162103.56,"6"" ProX Header Clip 16ga 54mil",61508,30,EA,30,EA,267.2,8016,11/19/2019 0:00,1/24/2025 12:00,15539779791
1032,A0-0014,,Jaipur,Rajasthan,India,Bio Innovation,Misc Build,680000,8,,,B0-0227,4/13/2023,36647.315,"7-1/4"" 24T ROUND ARBOR MARATHON BLADE
IRWIN",25234,10,,,,569.47,5694.7,4/11/2022 0:00,9/17/2024 12:00,7554544515
7786,A0-0202,,Mangalore,Karnataka,India,Future Tech,Workspace,330000,10,,,B0-1766,5/26/2023,197951.78,"2"" x 4' x 8' Fsorb Panel Black #FS250",62498,,PC,30,PC,,839175,3/1/2022 0:00,7/31/2023 0:00,6213315661
3945,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0529,8/14/2023,161077.345,"Gold Bond All Purpose 5 Gallon Can
Black",65046,5,can,5,,1983.125,,2/27/2023 0:00,11/30/2023 0:00,169152463
10271,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2575,7/14/2023,302953.865,"3-5/8"" x 16' Stud 1-5/8"" Flange 20ga 33mil
* LAST PUNCH @ 12' *",60420,20,PC,0.32,ML,80577.5,25784.8,2/3/2020 0:00,10/31/2025 0:00,34925565107
3752,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0492,5/27/2023,193932.09,"1-1/4"" Sharp Fine Point Drywall Screw
Grabber",32371,1,box,1,,7783.87,,2/27/2023 0:00,11/30/2023 0:00,169152463
8745,A0-0166,,Chennai,Tamil Nadu,India,Tertiary Learning,Learning Hub,184000,0,0,0,B0-2072,3/17/2023,593788.54,"4"" x 16' C-H Stud 20ga 34mil",49209,20,PC,0.32,ML,137608,44034.56,11/19/2019 0:00,1/24/2025 12:00,15539779791
8001,A0-0210,,Hubli,Karnataka,India,Wellness,Health Center,24200,,,,B0-1820,1/6/2023,444628.315,"6"" x 14' Stud 1-1/4"" Flange 20ga EQ",60830,10,PC,0.14,ML,99782.5,13969.55,4/5/2021 0:00,6/5/2023 12:00,805650762.9
2544,A0-0058,,Mumbai,Maharashtra,India,Enterprise,Workspace,0,0,0,0,B0-0535,8/24/2023,20292.17,"2"" 3M 2090 SOLD BY ROLL Blue
Premium Tape 180'",52665,10,roll,10,,981.96,,5/22/2023 0:00,11/23/2023 12:00,83532899
97,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0032,3/3/2023,238658.03,"50' 6/3-8/1 50A BLACK RUBBER TEMPORARY
POWER CORD",26798,1,,,,23828.395,23828.395,10/15/2020 0:00,1/11/2024 12:00,3422320092
2475,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0526,8/5/2023,275124.15,"ZIP-UP BLUE PAINTER TAPE 2"" X 60
YD",63728,5,EACH,5,,814.125,,2/27/2023 0:00,11/30/2023 0:00,169152463
2685,A0-0085,,Nellore,Andhra Pradesh,India,Wellness,Health Center,9000,0,0,0,B0-0559,2/2/2023,17968.365,"Arm 2x2x5/8 Cortega Sqr. Lay-in
15/16"" 64sf/ct",63830,4,CTN,256,,66215.5,,3/8/2021 0:00,2/10/2023 12:00,629914887.6
2523,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0529,8/14/2023,161077.345,"7.3 TWIN PACK POLY ZIPPER
ZIP-UP",63731,4,EACH,4,,2036.565,,2/27/2023 0:00,11/30/2023 0:00,169152463
4591,A0-0043,,Jaipur,Rajasthan,India,Wellness,Ambulatory Care,640000,,,,B0-0812,2/7/2024,,"BATTERY,ALKALINE,9V,PREMIUM,PK2",58150,1,,,,1125.58,,3/22/2019 0:00,5/7/2025 17:00,39191521699
4177,A0-0064,,Patna,Bihar,India,Wellness,Health Center,12658,0,0,0,B0-0706,1/30/2023,89997.135,"Hook & Loop 150 Grit 9 Sandpaper
15/box Norton",21895,1,box,1,,5844.165,,10/3/2022 0:00,5/31/2023 12:00,265604816.8
2240,A0-0057,,Varanasi,Uttar Pradesh,India,Enterprise,Workspace,523093,11,274,0,B0-0485,5/18/2023,119639.635,"#2 Phillips Qryptonite Impact Bit Tip 1""
OAL",66114,25,each,25,,145.29,,10/19/2020 0:00,7/10/2023 12:00,12657755648
3887,A0-0052,,Gwalior,Madhya Pradesh,India,Future Tech,Critical Ops,6,,,,B0-0521,8/8/2023,185543.68,"Gold Bond All Purpose 5 Gallon Can
Black",65046,3,can,3,,1983.125,,8/7/2023 0:00,11/13/2024 0:00,3542999985
11911,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3189,12/14/2023,2062838.275,"6"" x 14' Stud 1-5/8"" Flange 16ga",40328,47,PC,0.658,ML,239311,157466.805,8/15/2022 0:00,1/21/2025 0:00,23204555261
4456,A0-0103,,Jabalpur,Madhya Pradesh,India,Wellness,Ambulatory Care,345400,8,0,0,B0-0747,7/3/2023,1545926.515,FORM #31,62596,1,PCS,,,154823.195,,6/3/2019 0:00,3/6/2024 0:00,25376022669
1043,A0-0005,,Warangal,Telangana,India,Misc Market,Learning Hub,36700,4,0,0,B0-0231,4/18/2023,26782.625,"2-3/4""X5/8-11 CRIMP WIRE CUP BRUSH
UNITED ABRASIVES SAIT",63249,1,,,,1909.645,1909.645,10/15/2020 0:00,1/11/2024 12:00,3422320092
2390,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0514,7/31/2023,153763.58,"3-5/8"" 20ga DW Stud 10'",61197,80,pcs,800,,61372.5,,2/27/2023 0:00,11/30/2023 0:00,169152463
6194,A0-0182,,Meerut,Uttar Pradesh,India,Bio Innovation,R&amp;D Laboratories,44000,,,,B0-1371,3/12/2024,1755195.05,"6"" x 20' Stud 1-1/4"" Flange 20ga 33mil",60474,170,PC,3.4,ML,111472.5,379006.5,1/1/2024 0:00,12/31/2024 0:00,2514686544
12565,A0-0315,,Patna,Bihar,India,Misc Market,Misc Build,5000,,,,B0-3448,8/8/2024,212212.745,"7/8"" x 7/8"" x 12' USG Donn Wall Angle Flat White
40/BX #",49026,1,CT,0.48,ML,46760,22444.8,6/10/2024 0:00,8/23/2024 12:00,83631095
1593,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-0365,8/21/2023,44927.175,10.5 OZ WHITE ULTRA FINE POWDERED CHALK,47069,2,,,,1085.5,2171,2/3/2020 0:00,10/31/2025 0:00,34925565107
2392,A0-0016,,Mumbai,Maharashtra,India,Enterprise,Workspace,3300,0,0,0,B0-0514,7/31/2023,153763.58,"3-5/8"" 20ga DW Track 10' w/1-1/4"" Leg",61206,14,pcs,140,,61122,,2/27/2023 0:00,11/30/2023 0:00,169152463
7445,A0-0179,,Allahabad,Uttar Pradesh,India,Bio Innovation,Pharma Synth,160000,0,0,0,B0-1675,5/23/2024,256091.16,"1-1/2"" x 4' USG Donn Centricitee 9/16"" Cross Tee Flat
White 050 60/BX #",61155,4,CT,0.96,ML,116482.5,111823.2,3/28/2022 0:00,10/23/2024 12:00,4662288869
11842,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-3163,12/7/2023,1068111.96,"3-5/8"" x 12' Track 1-1/2"" Leg 16ga",10325,12,PC,0.144,ML,114395,16472.88,2/3/2020 0:00,10/31/2025 0:00,34925565107
11136,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-2893,9/29/2023,587183.69,"4"" x 12' Track 1-1/2"" Leg 14ga",66567,36,PC,0.432,ML,176435.5,76220.47,2/3/2020 0:00,10/31/2025 0:00,34925565107
6706,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-1512,4/12/2024,863456.8,10' Marlite M370 PVC Edge White,65113,10,PC,10,PC,288.075,2880.75,8/15/2022 0:00,1/21/2025 0:00,23204555261
13022,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3652,10/4/2024,93773.84,"3-5/8"" x 10' Stud 1-5/8"" Flange 18ga",60517,75,PC,0.75,ML,117401,88050.75,8/15/2022 0:00,1/21/2025 0:00,23204555261
2925,A0-0055,,Aurangabad,Maharashtra,India,Bio Innovation,R&amp;D Laboratories,7500,,,,B0-0609,9/14/2023,112569.69,"Arm 7300 15/16""x12' Main Runner
White 20pc/ct",63824,20,pcs,240,,80160,,5/25/2023 0:00,6/4/2024 17:00,307613078.2
12350,A0-0023,,Kolkata,West Bengal,India,Enterprise,Hospitality Hall,435000,11,500,,B0-3365,6/21/2024,-180451.85,"1-5/8"" x 10' Stud 1-1/4"" Flange 20ga EQ",60899,-200,PC,-2,ML,39662.5,-79325,8/15/2022 0:00,1/21/2025 0:00,23204555261
13226,A0-0111,,Rajkot,Gujarat,India,Wellness,Health Center,400000,9,,,B0-3725,11/5/2024,172243.8,"5/8"" x 4' x 10' Type X Drywall",61289,78,PC,3.12,MS,30477.5,95089.8,12/5/2022 0:00,6/23/2025 0:00,22955715208
4,A0-0003,,Ahmedabad,Gujarat,India,Future Tech,Critical Ops,450000,,,,B0-0003,1/17/2024,168336,"10OZ TUBE SIKAFLEX 1A ALUMINUM GRAY
URETHANE SEALANT 24/BOX SIKA",10328,240,EA,,,641.28,153907.2,7/12/2021 0:00,11/1/2024 17:00,14191958070
5752,A0-0004,,Bengaluru,Karnataka,India,Enterprise,Workspace,2800000,0,0,0,B0-1246,2/2/2024,544422.505,"5/8"" x 10' Beadex Paper-Faced Tape-On L Corner
Bead 50/bx",62514,4,CT,2,ML,38827.5,77655,2/3/2020 0:00,10/31/2025 0:00,34925565107
3618,A0-0075,,Mumbai,Maharashtra,India,Wellness,Health Center,750,0,0,0,B0-0477,5/25/2023,848430.14,"Quick Set Lite 20 Settin g Compound
18lb Bag
",55228,2,bag,2,,1369.4,,2/6/2023 0:00,6/16/2023 12:00,34491903.62
